Date,Close,High,Low,Volume,Open,score_max,v_neg_max,v_pos_max,t_pol_max,t_sub_max,date_count,v_neg_std,v_pos_std,t_pol_std,t_sub_std
2016-02-07,376.6199951171875,380.8710021972656,374.9030151367188,37076300.0,376.5140075683594,,,,,,,,,,
2016-02-08,373.4469909667969,379.8789978027344,373.3340148925781,47671100.0,376.7569885253906,,,,,,,,,,
2016-02-09,376.0289916992188,377.2460021972656,372.8980102539063,55318500.0,373.4230041503906,,,,,,,,,,
2016-02-10,381.6489868164063,385.4830017089844,375.7829895019531,85130896.0,376.14599609375,,,,,,,,,,
2016-02-11,379.6539916992188,383.1300048828125,376.3989868164063,74375600.0,382.114013671875,,,,,,,,,,
2016-02-12,384.2630004882813,384.9540100097656,379.6000061035156,67042800.0,379.6860046386719,,,,,,,,,,
2016-02-13,391.8599853515625,391.8599853515625,384.6409912109375,61911700.0,384.6409912109375,,,,,,,,,,
2016-02-14,407.2300109863281,407.2300109863281,392.9320068359375,74469800.0,392.9320068359375,,,,,,,,,,
2016-02-15,400.18499755859375,410.3810119628906,397.7489929199219,74070496.0,407.5679931640625,,,,,,,,,,
2016-02-16,407.4880065917969,408.9450073242188,401.4320068359375,73093104.0,401.4320068359375,,,,,,,,,,
2016-02-17,416.3219909667969,421.1669921875,406.7839965820313,83193600.0,407.656005859375,,,,,,,,,,
2016-02-18,422.37298583984375,425.9960021972656,415.6380004882813,76752600.0,416.5719909667969,,,,,,,,,,
2016-02-19,420.7850036621094,423.10400390625,417.60400390625,55711300.0,422.7300109863281,,,,,,,,,,
2016-02-20,437.16400146484375,441.9840087890625,421.60101318359375,93992096.0,421.60101318359375,,,,,,,,,,
2016-02-21,438.7980041503906,448.0459899902344,429.0769958496094,89820704.0,437.7730102539063,,,,,,,,,,
2016-02-22,437.74798583984375,439.0450134277344,432.9169921875,85385200.0,438.989013671875,,,,,,,,,,
2016-02-23,420.7359924316406,439.8580017089844,417.8210144042969,85244896.0,438.2550048828125,,,,,,,,,,
2016-02-24,424.9549865722656,425.5499877929688,413.9070129394531,67743696.0,420.95599365234375,,,,,,,,,,
2016-02-25,424.54400634765625,427.718994140625,420.4150085449219,70798000.0,425.0369873046875,,,,,,,,,,
2016-02-26,432.1520080566406,432.1520080566406,421.6199951171875,61486000.0,424.6289978027344,,,,,,,,,,
2016-02-27,432.5190124511719,434.2309875488281,428.1029968261719,41893600.0,432.8389892578125,,,,,,,,,,
2016-02-28,433.5039978027344,435.6830139160156,423.8200073242188,53033400.0,432.5710144042969,,,,,,,,,,
2016-02-29,437.6969909667969,441.5069885253906,431.6929931640625,60694700.0,433.43798828125,,,,,,,,,,
2016-03-01,435.12298583984375,439.6530151367188,432.3190002441406,74895800.0,437.9169921875,,,,,,,,,,
2016-03-02,423.989013671875,435.9169921875,423.989013671875,74955296.0,435.1310119628906,,,,,,,,,,
2016-03-03,421.6510009765625,425.37298583984375,419.4110107421875,100484000.0,423.9119873046875,,,,,,,,,,
2016-03-04,410.9389953613281,425.1780090332031,410.9389953613281,90856096.0,421.83599853515625,,,,,,,,,,
2016-03-05,400.5700073242188,411.2569885253906,394.0350036621094,135384992.0,410.781005859375,,,,,,,,,,
2016-03-06,407.7070007324219,411.9070129394531,395.7780151367188,91212496.0,400.5249938964844,,,,,,,,,,
2016-03-07,414.3210144042969,415.9169921875,406.3089904785156,85762400.0,407.7569885253906,,,,,,,,,,
2016-03-08,413.9719848632813,416.2430114746094,411.093994140625,70311696.0,414.4649963378906,,,,,,,,,,
2016-03-09,414.8599853515625,416.0320129394531,411.6059875488281,70012304.0,413.8940124511719,,,,,,,,,,
2016-03-10,417.1310119628906,417.5119934082031,413.2510070800781,81022896.0,414.7439880371094,,,,,,,,,,
2016-03-11,421.6900024414063,423.9259948730469,417.0130004882813,73969696.0,417.2380065917969,,,,,,,,,,
2016-03-12,411.6239929199219,421.7950134277344,410.093994140625,92712896.0,421.6050109863281,,,,,,,,,,
2016-03-13,414.0650024414063,416.60400390625,411.6419982910156,74322800.0,411.6480102539063,,,,,,,,,,
2016-03-14,416.43798828125,416.6839904785156,414.2009887695313,95259400.0,414.2009887695313,,,,,,,,,,
2016-03-15,416.8299865722656,418.1310119628906,414.9849853515625,66781700.0,416.3880004882813,,,,,,,,,,
2016-03-16,417.010986328125,417.6860046386719,415.9119873046875,65185800.0,416.8880004882813,,,,,,,,,,
2016-03-17,420.6210021972656,420.99700927734375,417.8890075683594,83528600.0,417.8890075683594,,,,,,,,,,
2016-03-18,409.5480041503906,420.5469970703125,406.1369934082031,104940000.0,420.5469970703125,,,,,,,,,,
2016-03-19,410.4440002441406,410.9840087890625,407.2300109863281,58423000.0,409.2650146484375,,,,,,,,,,
2016-03-20,413.7550048828125,414.625,410.4010009765625,45947900.0,410.4010009765625,,,,,,,,,,
2016-03-21,413.3070068359375,413.4179992675781,410.3810119628906,61655400.0,413.4179992675781,,,,,,,,,,
2016-03-22,418.0889892578125,418.375,412.531005859375,66813300.0,413.1319885253906,,,,,,,,,,
2016-03-23,418.0409851074219,419.26800537109375,417.364013671875,61444200.0,418.1610107421875,,,,,,,,,,
2016-03-24,416.3940124511719,418.6799926757813,415.4859924316406,68346704.0,418.4240112304688,,,,,,,,,,
2016-03-25,417.177001953125,418.0799865722656,415.5580139160156,52560000.0,416.5079956054688,,,,,,,,,,
2016-03-26,417.9450073242188,418.9869995117188,416.2590026855469,44650400.0,417.364990234375,,,,,,,,,,
2016-03-27,426.7650146484375,428.7969970703125,417.71099853515625,71229400.0,418.1400146484375,,,,,,,,,,
2016-03-28,424.2309875488281,426.8569946289063,423.2929992675781,68522800.0,426.5480041503906,,,,,,,,,,
2016-03-29,416.5159912109375,426.2030029296875,412.6809997558594,75411504.0,424.3039855957031,,,,,,,,,,
2016-03-30,414.8160095214844,416.8340148925781,412.4960021972656,66034100.0,416.8340148925781,,,,,,,,,,
2016-03-31,416.72900390625,418.3689880371094,415.2569885253906,60215200.0,415.2569885253906,,,,,,,,,,
2016-04-01,417.9599914550781,418.1730041503906,415.83099365234375,51235700.0,416.760009765625,,,,,,,,,,
2016-04-02,420.87298583984375,422.08099365234375,418.4219970703125,45681200.0,418.4219970703125,,,,,,,,,,
2016-04-03,420.9039916992188,421.5799865722656,419.6969909667969,38053700.0,421.1730041503906,,,,,,,,,,
2016-04-04,421.4440002441406,422.3429870605469,419.60101318359375,50634300.0,421.2990112304688,,,,,,,,,,
2016-04-05,424.0299987792969,424.2569885253906,420.614013671875,60718000.0,421.0169982910156,,,,,,,,,,
2016-04-06,423.4129943847656,424.5270080566406,422.72900390625,59091000.0,424.2839965820313,,,,,,,,,,
2016-04-07,422.7449951171875,423.6570129394531,420.51800537109375,57858600.0,423.6199951171875,,,,,,,,,,
2016-04-08,420.3489990234375,425.3609924316406,419.635009765625,63454700.0,422.9070129394531,,,,,,,,,,
2016-04-09,419.4110107421875,420.8909912109375,416.5150146484375,49792700.0,420.8110046386719,,,,,,,,,,
2016-04-10,421.5639953613281,422.43499755859375,419.2569885253906,73478600.0,419.5920104980469,,,,,,,,,,
2016-04-11,422.4830017089844,422.739013671875,420.5329895019531,50747500.0,421.87200927734375,,,,,,,,,,
2016-04-12,425.1900024414063,427.2770080566406,422.8429870605469,70728800.0,422.8429870605469,,,,,,,,,,
2016-04-13,423.7340087890625,426.6579895019531,422.9159851074219,69060400.0,425.6319885253906,,,,,,,,,,
2016-04-14,424.2820129394531,425.3710021972656,423.0130004882813,45281000.0,423.93499755859375,,,,,,,,,,
2016-04-15,429.7130126953125,429.9280090332031,424.427001953125,54801500.0,424.427001953125,,,,,,,,,,
2016-04-16,430.5719909667969,432.625,428.9840087890625,39392800.0,429.5750122070313,,,,,,,,,,
2016-04-17,427.3989868164063,431.3710021972656,426.0790100097656,52125900.0,430.635986328125,,,,,,,,,,
2016-04-18,428.5910034179688,429.2739868164063,427.08599853515625,55670900.0,427.6109924316406,,,,,,,,,,
2016-04-19,435.5090026855469,436.0199890136719,428.10400390625,52810500.0,428.7030029296875,,,,,,,,,,
2016-04-20,441.3890075683594,443.0539855957031,434.406005859375,72890096.0,435.3240051269531,,,,,,,,,,
2016-04-21,449.4249877929688,450.5480041503906,440.9519958496094,68204704.0,441.4159851074219,,,,,,,,,,
2016-04-22,445.7369995117188,449.80999755859375,444.1499938964844,58804400.0,449.68798828125,,,,,,,,,,
2016-04-23,450.2820129394531,450.2820129394531,444.33099365234375,50485400.0,445.8609924316406,,,,,,,,,,
2016-04-24,458.5549926757813,460.14599609375,448.9280090332031,68198400.0,450.55999755859375,,,,,,,,,,
2016-04-25,461.4259948730469,466.6199951171875,453.5920104980469,87091800.0,459.1210021972656,,,,,,,,,,
2016-04-26,466.0889892578125,467.9649963378906,461.6210021972656,78971904.0,461.6480102539063,,,,,,,,,,
2016-04-27,444.68701171875,467.0790100097656,444.1340026855469,93564896.0,466.2619934082031,,,,,,,,,,
2016-04-28,449.010986328125,449.5509948730469,436.6499938964844,74064704.0,445.0379943847656,,,,,,,,,,
2016-04-29,455.0969848632813,455.3840026855469,446.0169982910156,49258500.0,449.4079895019531,,,,,,,,,,
2016-04-30,448.3179931640625,455.5870056152344,447.6969909667969,69322600.0,455.1780090332031,,,,,,,,,,
2016-05-01,451.875,452.47900390625,447.927001953125,40660100.0,448.4840087890625,,,,,,,,,,
2016-05-02,444.66900634765625,452.4450073242188,441.7760009765625,92127000.0,451.9330139160156,,,,,,,,,,
2016-05-03,450.3039855957031,451.0969848632813,442.6170043945313,59366400.0,444.72698974609375,,,,,,,,,,
2016-05-04,446.7219848632813,450.37799072265625,445.6300048828125,50407300.0,450.1830139160156,,,,,,,,,,
2016-05-05,447.97601318359375,448.5060119628906,445.8829956054688,50440800.0,446.71099853515625,,,,,,,,,,
2016-05-06,459.6029968261719,461.375,447.0679931640625,72796800.0,447.9419860839844,,,,,,,,,,
2016-05-07,458.5360107421875,460.6749877929688,457.3240051269531,38364500.0,459.6390075683594,,,,,,,,,,
2016-05-08,458.5480041503906,459.4169921875,455.9830017089844,40315000.0,458.4289855957031,,,,,,,,,,
2016-05-09,460.4830017089844,462.4809875488281,456.531005859375,55493100.0,458.20599365234375,,,,,,,,,,
2016-05-10,450.8949890136719,461.9289855957031,448.9540100097656,58956100.0,460.51800537109375,,,,,,,,,,
2016-05-11,452.7279968261719,454.5759887695313,450.864013671875,50605200.0,450.864013671875,,,,,,,,,,
2016-05-12,454.7659912109375,454.9490051269531,449.25,59849300.0,452.4469909667969,,,,,,,,,,
2016-05-13,455.6700134277344,457.0549926757813,453.4530029296875,60845000.0,454.8500061035156,,,,,,,,,,
2016-05-14,455.6709899902344,456.83599853515625,454.7860107421875,37209000.0,455.822998046875,,,,,,,,,,
2016-05-15,457.5679931640625,458.6919860839844,455.4590148925781,28514000.0,455.7590026855469,,,,,,,,,,
2016-05-16,454.1629943847656,458.2000122070313,452.9450073242188,59171500.0,457.58599853515625,,,,,,,,,,
2016-05-17,453.7829895019531,455.0719909667969,453.6050109863281,64100300.0,454.0090026855469,,,,,,,,,,
2016-05-18,454.6189880371094,455.99798583984375,453.2990112304688,86850096.0,453.6910095214844,,,,,,,,,,
2016-05-19,438.7149963378906,454.6329956054688,438.7149963378906,96027400.0,454.5239868164063,,,,,,,,,,
2016-05-20,442.6759948730469,444.0539855957031,437.3890075683594,81987904.0,437.7929992675781,,,,,,,,,,
2016-05-21,443.18798828125,443.7780151367188,441.70599365234375,42762300.0,442.9660034179688,,,,,,,,,,
2016-05-22,439.322998046875,443.427001953125,439.0350036621094,39657600.0,443.2179870605469,,,,,,,,,,
2016-05-23,444.1549987792969,444.3450012207031,438.822998046875,50582500.0,439.3479919433594,,,,,,,,,,
2016-05-24,445.9809875488281,447.1000061035156,443.9299926757813,65783100.0,444.2909851074219,,,,,,,,,,
2016-05-25,449.5989990234375,450.2980041503906,446.06201171875,65231000.0,446.06201171875,,,,,,,,,,
2016-05-26,453.3840026855469,453.6440124511719,447.89599609375,65203800.0,449.6719970703125,,,,,,,,,,
2016-05-27,473.4639892578125,478.1489868164063,453.52099609375,164780992.0,453.52099609375,,,,,,,,,,
2016-05-28,530.0399780273438,533.4730224609375,472.6990051269531,181199008.0,473.0289916992188,,,,,,,,,,
2016-05-29,526.2329711914062,553.9600219726562,512.1790161132812,148736992.0,527.4769897460938,,,,,,,,,,
2016-05-30,533.864013671875,544.3489990234375,522.9630126953125,87958704.0,528.4710083007812,,,,,,,,,,
2016-05-31,531.385986328125,546.6179809570312,520.6619873046875,138450000.0,534.1909790039062,,,,,,,,,,
2016-06-01,536.9199829101562,543.0800170898438,525.635986328125,86061800.0,531.1069946289062,,,,,,,,,,
2016-06-02,537.9719848632812,540.3519897460938,533.0780029296875,60378200.0,536.5150146484375,,,,,,,,,,
2016-06-03,569.1939697265625,574.6380004882812,536.9199829101562,122020000.0,537.6820068359375,,,,,,,,,,
2016-06-04,572.7269897460938,590.1320190429688,564.2379760742188,94925296.0,569.7050170898438,,,,,,,,,,
2016-06-05,574.9769897460938,582.8079833984375,569.177978515625,68874096.0,573.3079833984375,,,,,,,,,,
2016-06-06,585.5369873046875,586.469970703125,574.6019897460938,72138896.0,574.6019897460938,,,,,,,,,,
2016-06-07,576.5969848632812,590.2589721679688,567.5139770507812,107770000.0,585.4450073242188,,,,,,,,,,
2016-06-08,581.64501953125,582.8389892578125,573.1300048828125,80265800.0,577.1669921875,,,,,,,,,,
2016-06-09,574.6300048828125,582.2030029296875,570.9509887695312,71301000.0,582.2030029296875,,,,,,,,,,
2016-06-10,577.469970703125,579.1270141601562,573.3250122070312,66991900.0,575.8369750976562,,,,,,,,,,
2016-06-11,606.7269897460938,607.1160278320312,578.6740112304688,82357000.0,578.6740112304688,,,,,,,,,,
2016-06-12,672.7839965820312,684.843994140625,607.0390014648438,277084992.0,609.6840209960938,,,,,,,,,,
2016-06-13,704.3759765625,716.0040283203125,664.4869995117188,243295008.0,671.6539916992188,,,,,,,,,,
2016-06-14,685.5590209960938,704.5040283203125,662.8040161132812,186694000.0,704.5040283203125,,,,,,,,,,
2016-06-15,694.468994140625,696.302978515625,672.5609741210938,99223800.0,685.6849975585938,,,,,,,,,,
2016-06-16,766.3079833984375,773.7219848632812,696.5230102539062,271633984.0,696.5230102539062,,,,,,,,,,
2016-06-17,748.9089965820312,775.3560180664062,716.5560302734375,363320992.0,768.4869995117188,,,,,,,,,,
2016-06-18,756.2269897460938,777.989990234375,733.9290161132812,252718000.0,748.7559814453125,,,,,,,,,,
2016-06-19,763.781005859375,766.6209716796875,745.6279907226562,136184992.0,756.68798828125,,,,,,,,,,
2016-06-20,737.2260131835938,764.083984375,732.7269897460938,174511008.0,763.927001953125,,,,,,,,,,
2016-06-21,666.6519775390625,735.8829956054688,639.0700073242188,309944000.0,735.8829956054688,,,,,,,,,,
2016-06-22,596.1160278320312,678.6699829101562,587.4829711914062,266392992.0,665.9149780273438,,,,,,,,,,
2016-06-23,623.9769897460938,629.3270263671875,558.1389770507812,253462000.0,597.4429931640625,,,,,,,,,,
2016-06-24,665.2990112304688,681.7269897460938,625.27197265625,224316992.0,625.5750122070312,,,,,,,,,,
2016-06-25,665.1229858398438,691.7310180664062,646.5590209960938,126656000.0,665.281005859375,,,,,,,,,,
2016-06-26,629.3670043945312,665.97998046875,616.9340209960938,109225000.0,665.9310302734375,,,,,,,,,,
2016-06-27,655.2750244140625,655.2750244140625,620.5239868164062,122134000.0,629.3489990234375,,,,,,,,,,
2016-06-28,647.0009765625,659.2479858398438,637.7730102539062,138384992.0,658.1019897460938,,,,,,,,,,
2016-06-29,639.8900146484375,644.6820068359375,628.2839965820312,142456000.0,644.1220092773438,,,,,,,,,,
2016-06-30,673.3369750976562,675.4030151367188,636.6079711914062,138980000.0,640.5910034179688,,,,,,,,,,
2016-07-01,676.2960205078125,686.1539916992188,669.593994140625,134431008.0,672.5150146484375,,,,,,,,,,
2016-07-02,703.7020263671875,703.7020263671875,676.3989868164062,112354000.0,676.7340087890625,,,,,,,,,,
2016-07-03,658.6640014648438,704.968017578125,649.0089721679688,129512000.0,704.968017578125,,,,,,,,,,
2016-07-04,683.6619873046875,683.6619873046875,650.5079956054688,92008400.0,658.8040161132812,,,,,,,,,,
2016-07-05,670.6270141601562,683.4910278320312,665.0659790039062,130476000.0,683.208984375,,,,,,,,,,
2016-07-06,677.3309936523438,681.8980102539062,670.4180297851562,134960992.0,670.4180297851562,,,,,,,,,,
2016-07-07,640.56201171875,682.4320068359375,611.833984375,258091008.0,678.0900268554688,,,,,,,,,,
2016-07-08,666.5230102539062,666.7069702148438,636.4669799804688,141970000.0,640.68798828125,,,,,,,,,,
2016-07-09,650.9600219726562,666.3839721679688,633.3989868164062,180536000.0,666.3839721679688,,,,,,,,,,
2016-07-10,649.3599853515625,652.2940063476562,641.2639770507812,102532000.0,650.5989990234375,,,,,,,,,,
2016-07-11,647.6589965820312,659.6290283203125,644.97998046875,107910000.0,648.4840087890625,,,,,,,,,,
2016-07-12,664.551025390625,675.2589721679688,646.7789916992188,138172992.0,648.2830200195312,,,,,,,,,,
2016-07-13,654.468017578125,668.7000122070312,654.468017578125,131449000.0,664.7969970703125,,,,,,,,,,
2016-07-14,658.0780029296875,662.9019775390625,652.9229736328125,98511400.0,652.9229736328125,,,,,,,,,,
2016-07-15,663.2550048828125,667.0770263671875,659.0399780273438,81673104.0,659.1710205078125,,,,,,,,,,
2016-07-16,660.7670288085938,666.4600219726562,659.333984375,50330200.0,663.781005859375,,,,,,,,,,
2016-07-17,679.458984375,682.364990234375,661.9929809570312,74407904.0,661.9929809570312,,,,,,,,,,
2016-07-18,673.1060180664062,681.5549926757812,668.625,69465000.0,679.8090209960938,,,,,,,,,,
2016-07-19,672.864013671875,673.2769775390625,667.6320190429688,61203300.0,672.7379760742188,,,,,,,,,,
2016-07-20,665.6849975585938,672.9290161132812,663.3599853515625,94636400.0,672.8060302734375,,,,,,,,,,
2016-07-21,665.0120239257812,666.218994140625,660.4149780273438,60491800.0,665.22802734375,,,,,,,,,,
2016-07-22,650.6190185546875,666.5830078125,646.7219848632812,134169000.0,664.9219970703125,,,,,,,,,,
2016-07-23,655.5560302734375,656.3660278320312,648.5239868164062,69532200.0,650.7260131835938,,,,,,,,,,
2016-07-24,661.2849731445312,663.1099853515625,652.7930297851562,118184000.0,655.4099731445312,,,,,,,,,,
2016-07-25,654.0969848632812,661.8280029296875,653.39501953125,78176496.0,661.2630004882812,,,,,,,,,,
2016-07-26,651.7839965820312,656.2249755859375,645.8790283203125,225135008.0,654.2260131835938,,,,,,,,,,
2016-07-27,654.3519897460938,657.4559936523438,648.447021484375,147460992.0,651.6270141601562,,,,,,,,,,
2016-07-28,655.0349731445312,657.594970703125,654.4920043945312,86428400.0,654.4920043945312,,,,,,,,,,
2016-07-29,656.9920043945312,657.7960205078125,654.7860107421875,60703500.0,655.1110229492188,,,,,,,,,,
2016-07-30,655.0469970703125,658.2230224609375,654.208984375,38456100.0,657.0120239257812,,,,,,,,,,
2016-07-31,624.6810302734375,655.2849731445312,624.364990234375,110818000.0,655.0999755859375,,,,,,,,,,
2016-08-01,606.27197265625,626.1190185546875,605.8839721679688,121887000.0,624.6019897460938,,,,,,,,,,
2016-08-02,547.4650268554688,612.8480224609375,531.333984375,330932992.0,606.39697265625,,,,,,,,,,
2016-08-03,566.35498046875,573.3599853515625,541.5469970703125,207982000.0,548.656005859375,,,,,,,,,,
2016-08-04,578.2890014648438,579.4959716796875,565.7769775390625,125292000.0,566.3289794921875,,,,,,,,,,
2016-08-05,575.0430297851562,578.281005859375,569.9819946289062,66127900.0,578.281005859375,,,,,,,,,,
2016-08-06,587.7780151367188,588.39599609375,569.468994140625,80797296.0,575.030029296875,,,,,,,,,,
2016-08-07,592.6900024414062,597.5130004882812,586.8159790039062,82398400.0,587.77099609375,,,,,,,,,,
2016-08-08,591.0540161132812,592.9940185546875,588.0469970703125,61194100.0,592.7360229492188,,,,,,,,,,
2016-08-09,587.801025390625,591.0910034179688,584.7930297851562,92228096.0,591.0380249023438,,,,,,,,,,
2016-08-10,592.10302734375,599.9840087890625,586.3709716796875,102905000.0,587.6480102539062,,,,,,,,,,
2016-08-11,589.1199951171875,597.5419921875,589.1199951171875,74514400.0,592.1240234375,,,,,,,,,,
2016-08-12,587.5590209960938,589.9099731445312,583.8109741210938,69218000.0,588.7979736328125,,,,,,,,,,
2016-08-13,585.5880126953125,589.7739868164062,584.97900390625,43563000.0,587.3569946289062,,,,,,,,,,
2016-08-14,570.4730224609375,585.666015625,564.781005859375,60851100.0,585.5889892578125,,,,,,,,,,
2016-08-15,567.239990234375,573.5800170898438,563.239990234375,57262300.0,570.4940185546875,,,,,,,,,,
2016-08-16,577.4390258789062,581.7379760742188,566.7160034179688,58405200.0,567.2429809570312,,,,,,,,,,
2016-08-17,573.2160034179688,580.8939819335938,571.4299926757812,54443000.0,577.760986328125,,,,,,,,,,
2016-08-18,574.3179931640625,577.7919921875,573.4299926757812,59896600.0,573.7069702148438,,,,,,,,,,
2016-08-19,575.6300048828125,578.2379760742188,574.1820068359375,50631600.0,574.3389892578125,,,,,,,,,,
2016-08-20,581.697021484375,582.8179931640625,575.4569702148438,45301400.0,576.083984375,,,,,,,,,,
2016-08-21,581.3079833984375,584.1580200195312,580.218017578125,38299400.0,581.9390258789062,,,,,,,,,,
2016-08-22,586.7529907226562,588.447998046875,580.593994140625,72844000.0,581.3109741210938,,,,,,,,,,
2016-08-23,583.4149780273438,589.4739990234375,581.6339721679688,85349200.0,586.77099609375,,,,,,,,,,
2016-08-24,580.1820068359375,583.5900268554688,579.85498046875,56328200.0,583.4119873046875,,,,,,,,,,
2016-08-25,577.760986328125,580.4509887695312,575.1669921875,136130000.0,580.1799926757812,,,,,,,,,,
2016-08-26,579.6510009765625,580.6229858398438,576.8579711914062,48856800.0,577.7529907226562,,,,,,,,,,
2016-08-27,569.947021484375,579.844970703125,568.6300048828125,59698300.0,579.4520263671875,,,,,,,,,,
2016-08-28,573.9119873046875,574.0380249023438,569.739990234375,86301600.0,569.8300170898438,,,,,,,,,,
2016-08-29,574.1069946289062,576.2780151367188,573.4650268554688,110398000.0,574.0709838867188,,,,,,,,,,
2016-08-30,577.5029907226562,578.3569946289062,574.114013671875,70342400.0,574.114013671875,,,,,,,,,,
2016-08-31,575.4719848632812,577.8610229492188,573.6420288085938,75840896.0,577.5910034179688,,,,,,,,,,
2016-09-01,572.302978515625,576.3109741210938,571.8140258789062,76923400.0,575.5460205078125,,,,,,,,,,
2016-09-02,575.5369873046875,575.6430053710938,570.8109741210938,79910800.0,572.4099731445312,,,,,,,,,,
2016-09-03,598.2119750976562,599.5,574.0560302734375,159014000.0,575.5549926757812,,,,,,,,,,
2016-09-04,608.6339721679688,611.8369750976562,596.8480224609375,97942896.0,598.5900268554688,,,,,,,,,,
2016-09-05,606.5900268554688,609.0549926757812,602.2420043945312,82446800.0,608.989990234375,,,,,,,,,,
2016-09-06,610.4359741210938,610.8300170898438,605.0910034179688,78529104.0,606.5059814453125,,,,,,,,,,
2016-09-07,614.5440063476562,614.5449829101562,608.5130004882812,75032400.0,610.572998046875,,,,,,,,,,
2016-09-08,626.3159790039062,628.77001953125,613.843994140625,86713000.0,614.635009765625,,,,,,,,,,
2016-09-09,622.8610229492188,626.8300170898438,620.2630004882812,64550200.0,626.3519897460938,,,,,,,,,,
2016-09-10,623.5089721679688,625.094970703125,622.39501953125,45016800.0,622.927001953125,,,,,,,,,,
2016-09-11,606.718994140625,628.8179931640625,600.5059814453125,73610800.0,623.4240112304688,,,,,,,,,,
